Results for dataset: examples/data/A Machine Learning-Based Classification and Prediction Technique for DDoS Attacks/test.csv
Accuracy: 0.84761
Total Final Rules: 3182

--- Top Active Rules ---
Rule2593_Class6: Used 7, Errors 3 (42.86%)
Rule2647_Class6: Used 7, Errors 2 (28.57%)
Rule2773_Class3: Used 7, Errors 0 (0.00%)
Rule2882_Class5: Used 7, Errors 0 (0.00%)
Rule2935_Class3: Used 7, Errors 0 (0.00%)
Rule3001_Class3: Used 7, Errors 0 (0.00%)
Rule3077_Class5: Used 7, Errors 0 (0.00%)
Rule3083_Class2: Used 7, Errors 7 (100.00%)
Rule3186_Class4: Used 7, Errors 0 (0.00%)
Rule3227_Class3: Used 7, Errors 6 (85.71%)
Rule3273_Class3: Used 7, Errors 6 (85.71%)
Rule3287_Class0: Used 7, Errors 7 (100.00%)
Rule3321_Class0: Used 7, Errors 7 (100.00%)
Rule3322_Class0: Used 7, Errors 7 (100.00%)
Rule3381_Class1: Used 7, Errors 7 (100.00%)
Rule3382_Class4: Used 7, Errors 6 (85.71%)
Rule3383_Class1: Used 7, Errors 7 (100.00%)
Rule3404_Class4: Used 7, Errors 6 (85.71%)
Rule3410_Class1: Used 7, Errors 7 (100.00%)
Rule3429_Class6: Used 7, Errors 0 (0.00%)
Rule288_Class3_&_Rule289_Class3: Used 6, Errors 6 (100.00%)
Rule696_Class2_&_Rule697_Class2: Used 6, Errors 1 (16.67%)
Rule1894_Class3_&_Rule1895_Class3: Used 6, Errors 6 (100.00%)
Rule1898_Class3_&_Rule1899_Class3: Used 6, Errors 6 (100.00%)
Rule7_Class6: Used 6, Errors 1 (16.67%)
Rule62_Class3: Used 6, Errors 0 (0.00%)
Rule76_Class6: Used 6, Errors 1 (16.67%)
Rule135_Class6: Used 6, Errors 3 (50.00%)
Rule138_Class6: Used 6, Errors 2 (33.33%)
Rule145_Class6: Used 6, Errors 2 (33.33%)
Rule295_Class6: Used 6, Errors 4 (66.67%)
Rule441_Class3: Used 6, Errors 3 (50.00%)
Rule468_Class7: Used 6, Errors 3 (50.00%)
Rule1035_Class3: Used 6, Errors 1 (16.67%)
Rule1074_Class3: Used 6, Errors 3 (50.00%)
Rule1139_Class6: Used 6, Errors 2 (33.33%)
Rule1158_Class4: Used 6, Errors 6 (100.00%)
Rule1295_Class4: Used 6, Errors 2 (33.33%)
Rule1332_Class7: Used 6, Errors 4 (66.67%)
Rule1450_Class6: Used 6, Errors 2 (33.33%)
Rule1562_Class2: Used 6, Errors 4 (66.67%)
Rule1633_Class6: Used 6, Errors 0 (0.00%)
Rule1730_Class4: Used 6, Errors 1 (16.67%)
Rule1749_Class6: Used 6, Errors 0 (0.00%)
Rule1760_Class4: Used 6, Errors 0 (0.00%)
Rule1783_Class2: Used 6, Errors 4 (66.67%)
Rule1784_Class2: Used 6, Errors 3 (50.00%)
Rule1831_Class2: Used 6, Errors 2 (33.33%)
Rule1861_Class0: Used 6, Errors 6 (100.00%)
Rule1863_Class0: Used 6, Errors 6 (100.00%)
Rule1871_Class4: Used 6, Errors 5 (83.33%)
Rule1896_Class2: Used 6, Errors 6 (100.00%)
Rule1906_Class4: Used 6, Errors 5 (83.33%)
Rule1917_Class1: Used 6, Errors 6 (100.00%)
Rule1919_Class0: Used 6, Errors 6 (100.00%)
Rule1925_Class4: Used 6, Errors 6 (100.00%)
Rule2002_Class2: Used 6, Errors 4 (66.67%)
Rule2012_Class3: Used 6, Errors 4 (66.67%)
Rule2043_Class2: Used 6, Errors 5 (83.33%)
Rule2117_Class6: Used 6, Errors 0 (0.00%)
Rule2128_Class6: Used 6, Errors 0 (0.00%)
Rule2261_Class6: Used 6, Errors 0 (0.00%)
Rule2283_Class6: Used 6, Errors 1 (16.67%)
Rule2308_Class6: Used 6, Errors 4 (66.67%)
Rule2314_Class4: Used 6, Errors 0 (0.00%)
Rule2324_Class4: Used 6, Errors 0 (0.00%)
Rule2373_Class4: Used 6, Errors 0 (0.00%)
Rule2405_Class6: Used 6, Errors 0 (0.00%)
Rule2510_Class6: Used 6, Errors 0 (0.00%)
Rule2567_Class3: Used 6, Errors 4 (66.67%)
Rule2603_Class6: Used 6, Errors 1 (16.67%)
Rule2683_Class6: Used 6, Errors 2 (33.33%)
Rule2776_Class3: Used 6, Errors 3 (50.00%)
Rule2960_Class2: Used 6, Errors 2 (33.33%)
Rule3046_Class3: Used 6, Errors 1 (16.67%)
Rule3094_Class2: Used 6, Errors 3 (50.00%)
Rule3107_Class2: Used 6, Errors 2 (33.33%)
Rule3195_Class0: Used 6, Errors 6 (100.00%)
Rule3197_Class1: Used 6, Errors 6 (100.00%)
Rule3205_Class1: Used 6, Errors 6 (100.00%)
Rule3252_Class3: Used 6, Errors 5 (83.33%)
Rule3257_Class3: Used 6, Errors 4 (66.67%)
Rule3272_Class3: Used 6, Errors 5 (83.33%)
Rule3311_Class3: Used 6, Errors 5 (83.33%)
Rule3323_Class0: Used 6, Errors 6 (100.00%)
Rule3325_Class3: Used 6, Errors 5 (83.33%)
Rule3339_Class0: Used 6, Errors 6 (100.00%)
Rule3343_Class1: Used 6, Errors 6 (100.00%)
Rule1584_Class2_&_Rule1585_Class2: Used 5, Errors 4 (80.00%)
Rule1872_Class4_&_Rule1873_Class4: Used 5, Errors 4 (80.00%)
Rule2864_Class3_&_Rule2865_Class3: Used 5, Errors 1 (20.00%)
Rule3294_Class3_&_Rule3295_Class3: Used 5, Errors 4 (80.00%)
Rule3315_Class3_&_Rule3316_Class3: Used 5, Errors 4 (80.00%)
Rule3319_Class3_&_Rule3320_Class3: Used 5, Errors 4 (80.00%)
Rule3356_Class3_&_Rule3357_Class3: Used 5, Errors 5 (100.00%)
Rule3390_Class4_&_Rule3391_Class4: Used 5, Errors 5 (100.00%)
Rule51_Class3: Used 5, Errors 3 (60.00%)
Rule172_Class4: Used 5, Errors 0 (0.00%)
Rule196_Class3: Used 5, Errors 2 (40.00%)
Rule250_Class8: Used 5, Errors 0 (0.00%)
Rule285_Class4: Used 5, Errors 0 (0.00%)
Rule343_Class7: Used 5, Errors 2 (40.00%)
Rule432_Class3: Used 5, Errors 4 (80.00%)
Rule470_Class3: Used 5, Errors 1 (20.00%)
Rule525_Class3: Used 5, Errors 1 (20.00%)
Rule557_Class3: Used 5, Errors 2 (40.00%)
Rule658_Class3: Used 5, Errors 3 (60.00%)
Rule788_Class5: Used 5, Errors 1 (20.00%)
Rule977_Class4: Used 5, Errors 3 (60.00%)
Rule993_Class4: Used 5, Errors 3 (60.00%)
Rule997_Class6: Used 5, Errors 3 (60.00%)
Rule1076_Class6: Used 5, Errors 1 (20.00%)
Rule1128_Class3: Used 5, Errors 5 (100.00%)
Rule1184_Class3: Used 5, Errors 2 (40.00%)
Rule1188_Class3: Used 5, Errors 5 (100.00%)
Rule1256_Class4: Used 5, Errors 1 (20.00%)
Rule1270_Class4: Used 5, Errors 1 (20.00%)
Rule1318_Class7: Used 5, Errors 1 (20.00%)
Rule1340_Class7: Used 5, Errors 4 (80.00%)
Rule1341_Class3: Used 5, Errors 2 (40.00%)
Rule1440_Class3: Used 5, Errors 0 (0.00%)
Rule1499_Class4: Used 5, Errors 0 (0.00%)
Rule1566_Class2: Used 5, Errors 2 (40.00%)
Rule1630_Class6: Used 5, Errors 1 (20.00%)
Rule1684_Class6: Used 5, Errors 2 (40.00%)
Rule1837_Class2: Used 5, Errors 4 (80.00%)
Rule1849_Class3: Used 5, Errors 5 (100.00%)
Rule1874_Class0: Used 5, Errors 5 (100.00%)
Rule1877_Class3: Used 5, Errors 4 (80.00%)
Rule1886_Class4: Used 5, Errors 4 (80.00%)
Rule1887_Class3: Used 5, Errors 5 (100.00%)
Rule1893_Class4: Used 5, Errors 4 (80.00%)
Rule1900_Class4: Used 5, Errors 5 (100.00%)
Rule1901_Class3: Used 5, Errors 5 (100.00%)
Rule1902_Class4: Used 5, Errors 4 (80.00%)
Rule1908_Class4: Used 5, Errors 5 (100.00%)
Rule1920_Class1: Used 5, Errors 5 (100.00%)
Rule1976_Class3: Used 5, Errors 4 (80.00%)
Rule2085_Class6: Used 5, Errors 1 (20.00%)
Rule2125_Class6: Used 5, Errors 0 (0.00%)
Rule2215_Class6: Used 5, Errors 1 (20.00%)
Rule2219_Class6: Used 5, Errors 0 (0.00%)
Rule2242_Class4: Used 5, Errors 4 (80.00%)
Rule2252_Class7: Used 5, Errors 1 (20.00%)
Rule2291_Class6: Used 5, Errors 0 (0.00%)
Rule2366_Class4: Used 5, Errors 0 (0.00%)
Rule2404_Class6: Used 5, Errors 2 (40.00%)
Rule2415_Class6: Used 5, Errors 0 (0.00%)
Rule2551_Class6: Used 5, Errors 1 (20.00%)
Rule2588_Class6: Used 5, Errors 1 (20.00%)
Rule2613_Class4: Used 5, Errors 0 (0.00%)
Rule2617_Class4: Used 5, Errors 2 (40.00%)
Rule2655_Class6: Used 5, Errors 1 (20.00%)
Rule2667_Class6: Used 5, Errors 0 (0.00%)
Rule2684_Class3: Used 5, Errors 5 (100.00%)
Rule2686_Class4: Used 5, Errors 2 (40.00%)
Rule2706_Class3: Used 5, Errors 4 (80.00%)
Rule2737_Class6: Used 5, Errors 0 (0.00%)
Rule2740_Class6: Used 5, Errors 0 (0.00%)
Rule2761_Class3: Used 5, Errors 0 (0.00%)
Rule2780_Class3: Used 5, Errors 0 (0.00%)
Rule2809_Class5: Used 5, Errors 3 (60.00%)
Rule2853_Class3: Used 5, Errors 0 (0.00%)
Rule2924_Class5: Used 5, Errors 1 (20.00%)
Rule3061_Class3: Used 5, Errors 0 (0.00%)
Rule3074_Class2: Used 5, Errors 1 (20.00%)
Rule3082_Class3: Used 5, Errors 2 (40.00%)
Rule3111_Class2: Used 5, Errors 2 (40.00%)
Rule3132_Class3: Used 5, Errors 1 (20.00%)
Rule3144_Class3: Used 5, Errors 1 (20.00%)
Rule3200_Class3: Used 5, Errors 1 (20.00%)
Rule3206_Class3: Used 5, Errors 5 (100.00%)
Rule3256_Class2: Used 5, Errors 2 (40.00%)
Rule3260_Class2: Used 5, Errors 3 (60.00%)
Rule3271_Class4: Used 5, Errors 5 (100.00%)
Rule3277_Class0: Used 5, Errors 5 (100.00%)
Rule3279_Class3: Used 5, Errors 4 (80.00%)
Rule3297_Class4: Used 5, Errors 5 (100.00%)
Rule3305_Class4: Used 5, Errors 4 (80.00%)
Rule3312_Class4: Used 5, Errors 5 (100.00%)
Rule3317_Class3: Used 5, Errors 4 (80.00%)
Rule3341_Class1: Used 5, Errors 5 (100.00%)
Rule3358_Class3: Used 5, Errors 5 (100.00%)
Rule3359_Class4: Used 5, Errors 4 (80.00%)
Rule3365_Class4: Used 5, Errors 4 (80.00%)
Rule3366_Class4: Used 5, Errors 4 (80.00%)
Rule3369_Class3: Used 5, Errors 4 (80.00%)
Rule3372_Class0: Used 5, Errors 5 (100.00%)
Rule3374_Class0: Used 5, Errors 5 (100.00%)
Rule3386_Class3: Used 5, Errors 4 (80.00%)
Rule3405_Class3: Used 5, Errors 4 (80.00%)
Rule106_Class6_&_Rule107_Class6: Used 4, Errors 0 (0.00%)
Rule1596_Class3_&_Rule1597_Class3: Used 4, Errors 2 (50.00%)
Rule1867_Class3_&_Rule1868_Class3: Used 4, Errors 4 (100.00%)
Rule1869_Class3_&_Rule1870_Class3: Used 4, Errors 3 (75.00%)
Rule2297_Class3_&_Rule2298_Class3: Used 4, Errors 3 (75.00%)
Rule3228_Class3_&_Rule3229_Class3: Used 4, Errors 4 (100.00%)
Rule3354_Class3_&_Rule3355_Class3: Used 4, Errors 4 (100.00%)
Rule3376_Class4_&_Rule3377_Class4: Used 4, Errors 4 (100.00%)
Rule63_Class3: Used 4, Errors 2 (50.00%)
Rule175_Class4: Used 4, Errors 0 (0.00%)
Rule176_Class8: Used 4, Errors 2 (50.00%)
Rule190_Class2: Used 4, Errors 1 (25.00%)
Rule200_Class7: Used 4, Errors 3 (75.00%)
Rule292_Class8: Used 4, Errors 1 (25.00%)
Rule354_Class3: Used 4, Errors 4 (100.00%)
Rule386_Class3: Used 4, Errors 2 (50.00%)
Rule421_Class3: Used 4, Errors 2 (50.00%)
Rule436_Class7: Used 4, Errors 4 (100.00%)
Rule463_Class3: Used 4, Errors 1 (25.00%)
Rule529_Class3: Used 4, Errors 1 (25.00%)
Rule534_Class3: Used 4, Errors 1 (25.00%)
Rule541_Class6: Used 4, Errors 4 (100.00%)
Rule616_Class3: Used 4, Errors 0 (0.00%)
Rule625_Class3: Used 4, Errors 1 (25.00%)
Rule626_Class2: Used 4, Errors 3 (75.00%)
Rule660_Class5: Used 4, Errors 4 (100.00%)
Rule682_Class2: Used 4, Errors 0 (0.00%)
Rule688_Class2: Used 4, Errors 3 (75.00%)
Rule698_Class2: Used 4, Errors 0 (0.00%)
Rule748_Class6: Used 4, Errors 1 (25.00%)
Rule750_Class6: Used 4, Errors 2 (50.00%)
Rule767_Class3: Used 4, Errors 0 (0.00%)
Rule779_Class6: Used 4, Errors 3 (75.00%)
Rule801_Class7: Used 4, Errors 2 (50.00%)
Rule879_Class6: Used 4, Errors 3 (75.00%)
Rule925_Class5: Used 4, Errors 0 (0.00%)
Rule947_Class3: Used 4, Errors 3 (75.00%)
Rule953_Class6: Used 4, Errors 1 (25.00%)
Rule1005_Class3: Used 4, Errors 4 (100.00%)
Rule1010_Class2: Used 4, Errors 3 (75.00%)
Rule1032_Class4: Used 4, Errors 0 (0.00%)
Rule1064_Class6: Used 4, Errors 2 (50.00%)
Rule1067_Class3: Used 4, Errors 3 (75.00%)
Rule1107_Class3: Used 4, Errors 4 (100.00%)
Rule1118_Class6: Used 4, Errors 2 (50.00%)
Rule1167_Class6: Used 4, Errors 1 (25.00%)
Rule1180_Class3: Used 4, Errors 2 (50.00%)
Rule1198_Class6: Used 4, Errors 1 (25.00%)
Rule1204_Class6: Used 4, Errors 3 (75.00%)
Rule1217_Class6: Used 4, Errors 4 (100.00%)
Rule1267_Class6: Used 4, Errors 1 (25.00%)
Rule1293_Class3: Used 4, Errors 3 (75.00%)
Rule1311_Class4: Used 4, Errors 3 (75.00%)
Rule1365_Class3: Used 4, Errors 3 (75.00%)
Rule1417_Class8: Used 4, Errors 4 (100.00%)
Rule1476_Class3: Used 4, Errors 0 (0.00%)
Rule1517_Class4: Used 4, Errors 0 (0.00%)
Rule1530_Class3: Used 4, Errors 4 (100.00%)
Rule1595_Class4: Used 4, Errors 4 (100.00%)
Rule1609_Class6: Used 4, Errors 1 (25.00%)
Rule1614_Class4: Used 4, Errors 0 (0.00%)
Rule1655_Class6: Used 4, Errors 1 (25.00%)
Rule1691_Class6: Used 4, Errors 1 (25.00%)
Rule1692_Class6: Used 4, Errors 0 (0.00%)
Rule1695_Class4: Used 4, Errors 3 (75.00%)
Rule1768_Class4: Used 4, Errors 0 (0.00%)
Rule1774_Class4: Used 4, Errors 0 (0.00%)
Rule1782_Class2: Used 4, Errors 3 (75.00%)
Rule1800_Class3: Used 4, Errors 2 (50.00%)
Rule1817_Class6: Used 4, Errors 0 (0.00%)
Rule1819_Class6: Used 4, Errors 0 (0.00%)
Rule1835_Class2: Used 4, Errors 2 (50.00%)
Rule1854_Class1: Used 4, Errors 4 (100.00%)
Rule1875_Class0: Used 4, Errors 4 (100.00%)
Rule1876_Class4: Used 4, Errors 3 (75.00%)
Rule1878_Class3: Used 4, Errors 3 (75.00%)
Rule1879_Class4: Used 4, Errors 4 (100.00%)
Rule1885_Class0: Used 4, Errors 4 (100.00%)
Rule1888_Class3: Used 4, Errors 3 (75.00%)
Rule1889_Class1: Used 4, Errors 4 (100.00%)
Rule1915_Class3: Used 4, Errors 4 (100.00%)
Rule1921_Class4: Used 4, Errors 3 (75.00%)
Rule1977_Class2: Used 4, Errors 2 (50.00%)
Rule2016_Class2: Used 4, Errors 4 (100.00%)
Rule2038_Class3: Used 4, Errors 2 (50.00%)
Rule2057_Class2: Used 4, Errors 4 (100.00%)
Rule2073_Class6: Used 4, Errors 0 (0.00%)
Rule2081_Class7: Used 4, Errors 0 (0.00%)
Rule2111_Class7: Used 4, Errors 2 (50.00%)
Rule2145_Class3: Used 4, Errors 4 (100.00%)
Rule2181_Class6: Used 4, Errors 0 (0.00%)
Rule2200_Class6: Used 4, Errors 1 (25.00%)
Rule2234_Class6: Used 4, Errors 0 (0.00%)
Rule2249_Class6: Used 4, Errors 0 (0.00%)
Rule2294_Class4: Used 4, Errors 2 (50.00%)
Rule2296_Class4: Used 4, Errors 3 (75.00%)
Rule2310_Class4: Used 4, Errors 3 (75.00%)
Rule2347_Class6: Used 4, Errors 1 (25.00%)
Rule2364_Class6: Used 4, Errors 4 (100.00%)
Rule2389_Class4: Used 4, Errors 4 (100.00%)
Rule2396_Class6: Used 4, Errors 0 (0.00%)
Rule2429_Class6: Used 4, Errors 0 (0.00%)
Rule2460_Class6: Used 4, Errors 0 (0.00%)
Rule2469_Class4: Used 4, Errors 2 (50.00%)
Rule2483_Class6: Used 4, Errors 1 (25.00%)
Rule2516_Class6: Used 4, Errors 0 (0.00%)
Rule2540_Class4: Used 4, Errors 3 (75.00%)
Rule2545_Class4: Used 4, Errors 4 (100.00%)
Rule2620_Class6: Used 4, Errors 0 (0.00%)
Rule2633_Class4: Used 4, Errors 2 (50.00%)
Rule2721_Class6: Used 4, Errors 0 (0.00%)
Rule2738_Class4: Used 4, Errors 1 (25.00%)
Rule2754_Class4: Used 4, Errors 2 (50.00%)
Rule2804_Class3: Used 4, Errors 2 (50.00%)
Rule2874_Class2: Used 4, Errors 4 (100.00%)
Rule2910_Class3: Used 4, Errors 0 (0.00%)
Rule2932_Class2: Used 4, Errors 3 (75.00%)
Rule2939_Class3: Used 4, Errors 0 (0.00%)
Rule2967_Class3: Used 4, Errors 0 (0.00%)
Rule2978_Class3: Used 4, Errors 0 (0.00%)
Rule2983_Class3: Used 4, Errors 0 (0.00%)
Rule3019_Class2: Used 4, Errors 4 (100.00%)
Rule3035_Class3: Used 4, Errors 0 (0.00%)
Rule3043_Class2: Used 4, Errors 4 (100.00%)
Rule3079_Class5: Used 4, Errors 2 (50.00%)
Rule3124_Class5: Used 4, Errors 0 (0.00%)
Rule3125_Class2: Used 4, Errors 1 (25.00%)
Rule3127_Class3: Used 4, Errors 0 (0.00%)
Rule3141_Class1: Used 4, Errors 4 (100.00%)
Rule3164_Class3: Used 4, Errors 4 (100.00%)
Rule3178_Class6: Used 4, Errors 4 (100.00%)
Rule3196_Class3: Used 4, Errors 3 (75.00%)
Rule3198_Class3: Used 4, Errors 4 (100.00%)
Rule3204_Class3: Used 4, Errors 4 (100.00%)
Rule3213_Class3: Used 4, Errors 4 (100.00%)
Rule3217_Class3: Used 4, Errors 3 (75.00%)
Rule3218_Class2: Used 4, Errors 3 (75.00%)
Rule3259_Class2: Used 4, Errors 2 (50.00%)
Rule3324_Class3: Used 4, Errors 4 (100.00%)
Rule3327_Class4: Used 4, Errors 4 (100.00%)
Rule3342_Class3: Used 4, Errors 3 (75.00%)
Rule3347_Class3: Used 4, Errors 3 (75.00%)
Rule3368_Class4: Used 4, Errors 4 (100.00%)
Rule3388_Class3: Used 4, Errors 3 (75.00%)
Rule3392_Class4: Used 4, Errors 4 (100.00%)
Rule3399_Class4: Used 4, Errors 4 (100.00%)
Rule1656_Class4_&_Rule1657_Class4: Used 3, Errors 3 (100.00%)
Rule1865_Class3_&_Rule1866_Class3: Used 3, Errors 3 (100.00%)
Rule3301_Class3_&_Rule3302_Class3: Used 3, Errors 3 (100.00%)
Rule86_Class6: Used 3, Errors 0 (0.00%)
Rule99_Class2: Used 3, Errors 1 (33.33%)
Rule123_Class8: Used 3, Errors 3 (100.00%)
Rule143_Class6: Used 3, Errors 2 (66.67%)
Rule144_Class8: Used 3, Errors 3 (100.00%)
Rule152_Class6: Used 3, Errors 0 (0.00%)
Rule174_Class6: Used 3, Errors 1 (33.33%)
Rule179_Class2: Used 3, Errors 1 (33.33%)
Rule180_Class3: Used 3, Errors 2 (66.67%)
Rule185_Class2: Used 3, Errors 2 (66.67%)
Rule201_Class2: Used 3, Errors 0 (0.00%)
Rule213_Class8: Used 3, Errors 3 (100.00%)
Rule216_Class7: Used 3, Errors 0 (0.00%)
Rule228_Class3: Used 3, Errors 1 (33.33%)
Rule244_Class8: Used 3, Errors 2 (66.67%)
Rule269_Class3: Used 3, Errors 2 (66.67%)
Rule270_Class6: Used 3, Errors 1 (33.33%)
Rule317_Class3: Used 3, Errors 2 (66.67%)
Rule321_Class7: Used 3, Errors 3 (100.00%)
Rule332_Class7: Used 3, Errors 2 (66.67%)
Rule345_Class7: Used 3, Errors 2 (66.67%)
Rule346_Class7: Used 3, Errors 2 (66.67%)
Rule357_Class2: Used 3, Errors 3 (100.00%)
Rule366_Class7: Used 3, Errors 1 (33.33%)
Rule373_Class3: Used 3, Errors 0 (0.00%)
Rule403_Class7: Used 3, Errors 0 (0.00%)
Rule427_Class7: Used 3, Errors 1 (33.33%)
Rule439_Class3: Used 3, Errors 0 (0.00%)
Rule448_Class3: Used 3, Errors 1 (33.33%)
Rule469_Class3: Used 3, Errors 2 (66.67%)
Rule478_Class3: Used 3, Errors 0 (0.00%)
Rule486_Class2: Used 3, Errors 2 (66.67%)
Rule510_Class3: Used 3, Errors 0 (0.00%)
Rule524_Class2: Used 3, Errors 2 (66.67%)
Rule527_Class2: Used 3, Errors 3 (100.00%)
Rule530_Class2: Used 3, Errors 2 (66.67%)
Rule561_Class3: Used 3, Errors 2 (66.67%)
Rule563_Class2: Used 3, Errors 1 (33.33%)
Rule605_Class3: Used 3, Errors 1 (33.33%)
Rule617_Class3: Used 3, Errors 1 (33.33%)
Rule618_Class2: Used 3, Errors 3 (100.00%)
Rule623_Class3: Used 3, Errors 1 (33.33%)
Rule633_Class2: Used 3, Errors 3 (100.00%)
Rule639_Class9: Used 3, Errors 3 (100.00%)
Rule741_Class6: Used 3, Errors 1 (33.33%)
Rule810_Class6: Used 3, Errors 1 (33.33%)
Rule812_Class6: Used 3, Errors 1 (33.33%)
Rule816_Class3: Used 3, Errors 1 (33.33%)
Rule826_Class2: Used 3, Errors 2 (66.67%)
Rule848_Class4: Used 3, Errors 3 (100.00%)
Rule894_Class6: Used 3, Errors 0 (0.00%)
Rule901_Class6: Used 3, Errors 0 (0.00%)
Rule918_Class2: Used 3, Errors 2 (66.67%)
Rule930_Class5: Used 3, Errors 0 (0.00%)
Rule945_Class6: Used 3, Errors 3 (100.00%)
Rule968_Class3: Used 3, Errors 2 (66.67%)
Rule989_Class6: Used 3, Errors 3 (100.00%)
Rule990_Class4: Used 3, Errors 1 (33.33%)
Rule992_Class4: Used 3, Errors 3 (100.00%)
Rule1022_Class5: Used 3, Errors 3 (100.00%)
Rule1026_Class2: Used 3, Errors 3 (100.00%)
Rule1042_Class6: Used 3, Errors 1 (33.33%)
Rule1058_Class6: Used 3, Errors 2 (66.67%)
Rule1123_Class6: Used 3, Errors 0 (0.00%)
Rule1125_Class3: Used 3, Errors 2 (66.67%)
Rule1133_Class3: Used 3, Errors 2 (66.67%)
Rule1140_Class4: Used 3, Errors 2 (66.67%)
Rule1177_Class6: Used 3, Errors 0 (0.00%)
Rule1185_Class6: Used 3, Errors 1 (33.33%)
Rule1206_Class4: Used 3, Errors 2 (66.67%)
Rule1242_Class3: Used 3, Errors 3 (100.00%)
Rule1255_Class3: Used 3, Errors 3 (100.00%)
Rule1266_Class3: Used 3, Errors 2 (66.67%)
Rule1279_Class3: Used 3, Errors 2 (66.67%)
Rule1296_Class6: Used 3, Errors 3 (100.00%)
Rule1305_Class3: Used 3, Errors 1 (33.33%)
Rule1307_Class2: Used 3, Errors 2 (66.67%)
Rule1308_Class2: Used 3, Errors 2 (66.67%)
Rule1339_Class3: Used 3, Errors 2 (66.67%)
Rule1346_Class3: Used 3, Errors 2 (66.67%)
Rule1368_Class2: Used 3, Errors 2 (66.67%)
Rule1379_Class4: Used 3, Errors 1 (33.33%)
Rule1396_Class3: Used 3, Errors 3 (100.00%)
Rule1398_Class3: Used 3, Errors 3 (100.00%)
Rule1407_Class3: Used 3, Errors 1 (33.33%)
Rule1420_Class5: Used 3, Errors 1 (33.33%)
Rule1424_Class3: Used 3, Errors 3 (100.00%)
Rule1454_Class6: Used 3, Errors 0 (0.00%)
Rule1469_Class4: Used 3, Errors 0 (0.00%)
Rule1474_Class6: Used 3, Errors 0 (0.00%)
Rule1484_Class4: Used 3, Errors 0 (0.00%)
Rule1485_Class4: Used 3, Errors 0 (0.00%)
Rule1500_Class5: Used 3, Errors 3 (100.00%)
Rule1515_Class3: Used 3, Errors 2 (66.67%)
Rule1527_Class4: Used 3, Errors 0 (0.00%)
Rule1541_Class4: Used 3, Errors 0 (0.00%)
Rule1544_Class5: Used 3, Errors 2 (66.67%)
Rule1604_Class6: Used 3, Errors 0 (0.00%)
Rule1605_Class4: Used 3, Errors 0 (0.00%)
Rule1615_Class6: Used 3, Errors 3 (100.00%)
Rule1634_Class6: Used 3, Errors 0 (0.00%)
Rule1643_Class6: Used 3, Errors 0 (0.00%)
Rule1665_Class6: Used 3, Errors 0 (0.00%)
Rule1680_Class6: Used 3, Errors 1 (33.33%)
Rule1697_Class4: Used 3, Errors 1 (33.33%)
Rule1710_Class4: Used 3, Errors 0 (0.00%)
Rule1717_Class6: Used 3, Errors 0 (0.00%)
Rule1722_Class4: Used 3, Errors 3 (100.00%)
Rule1725_Class6: Used 3, Errors 0 (0.00%)
Rule1732_Class4: Used 3, Errors 0 (0.00%)
Rule1746_Class4: Used 3, Errors 1 (33.33%)
Rule1756_Class4: Used 3, Errors 0 (0.00%)
Rule1761_Class6: Used 3, Errors 0 (0.00%)
Rule1773_Class6: Used 3, Errors 0 (0.00%)
Rule1778_Class5: Used 3, Errors 0 (0.00%)
Rule1789_Class2: Used 3, Errors 1 (33.33%)
Rule1790_Class2: Used 3, Errors 2 (66.67%)
Rule1794_Class3: Used 3, Errors 3 (100.00%)
Rule1808_Class6: Used 3, Errors 0 (0.00%)
Rule1820_Class2: Used 3, Errors 2 (66.67%)
Rule1822_Class6: Used 3, Errors 0 (0.00%)
Rule1858_Class2: Used 3, Errors 0 (0.00%)
Rule1859_Class3: Used 3, Errors 3 (100.00%)
Rule1897_Class0: Used 3, Errors 3 (100.00%)
Rule1909_Class3: Used 3, Errors 2 (66.67%)
Rule2036_Class8: Used 3, Errors 3 (100.00%)
Rule2049_Class3: Used 3, Errors 1 (33.33%)
Rule2050_Class7: Used 3, Errors 3 (100.00%)
Rule2060_Class2: Used 3, Errors 3 (100.00%)
Rule2065_Class3: Used 3, Errors 0 (0.00%)
Rule2089_Class3: Used 3, Errors 2 (66.67%)
Rule2100_Class6: Used 3, Errors 1 (33.33%)
Rule2104_Class7: Used 3, Errors 3 (100.00%)
Rule2109_Class2: Used 3, Errors 2 (66.67%)
Rule2119_Class6: Used 3, Errors 0 (0.00%)
Rule2137_Class6: Used 3, Errors 0 (0.00%)
Rule2139_Class2: Used 3, Errors 3 (100.00%)
Rule2154_Class6: Used 3, Errors 1 (33.33%)
Rule2157_Class3: Used 3, Errors 3 (100.00%)
Rule2161_Class3: Used 3, Errors 1 (33.33%)
Rule2178_Class6: Used 3, Errors 0 (0.00%)
Rule2186_Class6: Used 3, Errors 0 (0.00%)
Rule2202_Class4: Used 3, Errors 2 (66.67%)
Rule2207_Class6: Used 3, Errors 3 (100.00%)
Rule2216_Class4: Used 3, Errors 2 (66.67%)
Rule2222_Class4: Used 3, Errors 0 (0.00%)
Rule2231_Class3: Used 3, Errors 0 (0.00%)
Rule2245_Class6: Used 3, Errors 0 (0.00%)
Rule2275_Class4: Used 3, Errors 3 (100.00%)
Rule2320_Class6: Used 3, Errors 0 (0.00%)
Rule2342_Class7: Used 3, Errors 3 (100.00%)
